mode,epoch,train_loss,test_loss,test_acc,lr,epoch_sec,elapsed_sec,trainable_params,total_params
sec2_pretrained_freeze_wrec,101,0.003203547377779614,0.003748135838577582,100.0,0.001,1.7756970640039071,179.74316989001818,1412,5508
sec2_pretrained_freeze_wrec,102,0.0029748493107035756,0.0030812990253252792,100.0,0.001,1.773555779014714,181.51674815895967,1412,5508
sec2_pretrained_freeze_wrec,103,0.0030064313832554035,0.0028849243549302628,100.0,0.001,1.81310615001712,183.32987664302345,1412,5508
sec2_pretrained_freeze_wrec,104,0.003428267744311597,0.0027848079334944487,100.0,0.001,1.7830119950231165,185.1129081120016,1412,5508
sec2_pretrained_freeze_wrec,105,0.0028544548549689353,0.003069436614168808,100.0,0.001,1.782313302042894,186.89524343400262,1412,5508
sec2_pretrained_freeze_wrec,106,0.0027390407340135425,0.0026024245544249425,100.0,0.001,1.776802545064129,188.67206817504484,1412,5508
sec2_pretrained_freeze_wrec,107,0.0025268023237003945,0.002233875371530303,100.0,0.001,1.7696517419535667,190.44174104195554,1412,5508
sec2_pretrained_freeze_wrec,108,0.00248431897489354,0.0022498678845295217,100.0,0.001,1.8041254950221628,192.24588833097368,1412,5508
sec2_pretrained_freeze_wrec,109,0.0027009498990082648,0.0065446779281046474,100.0,0.001,1.7742119239410385,194.02012254402507,1412,5508
sec2_pretrained_freeze_wrec,110,0.0024780457897577435,0.0024018687850002607,100.0,0.001,1.7750829180004075,195.79522588499822,1412,5508
sec2_pretrained_freeze_wrec,111,0.002203914278652519,0.0029669229115825146,100.0,0.001,1.7733389489585534,197.56858623796143,1412,5508
sec2_pretrained_freeze_wrec,112,0.00266009937695344,0.002022493492859212,100.0,0.001,1.7729485540185124,199.34155619400553,1412,5508
sec2_pretrained_freeze_wrec,113,0.0030938849740778096,0.006940628028132778,100.0,0.001,1.7675139360362664,201.1090907700127,1412,5508
sec2_pretrained_freeze_wrec,114,0.0025741120625752956,0.0019373907807676005,100.0,0.001,1.7840948529774323,202.8932077609934,1412,5508
sec2_pretrained_freeze_wrec,115,0.0018885867139033508,0.0016775467729530646,100.0,0.001,1.7735271119745448,204.66675778699573,1412,5508
sec2_pretrained_freeze_wrec,116,0.0019197716028429568,0.0018876808762797737,100.0,0.001,1.7747113780351356,206.44149252097122,1412,5508
sec2_pretrained_freeze_wrec,117,0.002110542216541944,0.0017980978700506967,100.0,0.001,1.7761016990989447,208.2176140290685,1412,5508
sec2_pretrained_freeze_wrec,118,0.0024526245979359373,0.002298736067587015,100.0,0.001,1.7742901069577783,209.9919218349969,1412,5508
sec2_pretrained_freeze_wrec,119,0.0019012113552889787,0.001853029107223847,100.0,0.001,1.7759615279501304,211.7679052919848,1412,5508
sec2_pretrained_freeze_wrec,120,0.0017828017116698902,0.0017747852839420375,100.0,0.001,1.7892456860281527,213.55717348796315,1412,5508
